year,source,target
1782,Elizabeth  Stein,Charles  Schmidt
1782,Jacob  Kissling,Christina  Beyer
1782,Barbara  Kissling,Christina  Beyer
1782,Louis  Bekker,Elizabeth  Herrmann
1782,Anna Maria Bekker,Elizabeth  Herrmann
1782,George  Argebrecht,Elizabeth  Herrmann
1782,Conrad  Preisch,Elizabeth  Preisch
1782,Peter  Stein,Elizabeth  Stein
1782,Louis  Runckel,Frederick  Heine
1782,Catharina  Runckel,Frederick  Heine
1782,Louis  Bekker,George  Argebrecht
1782,Anna Maria Bekker,George  Argebrecht
1782,Augustin  Preisch,Margriet  Preisch
1782,Garret  Beyer,Maria  Beyer
1782,Conrad  Preisch,Michael  Mallo
1782,Frederick  Preisch,Michael  Mallo
1782,Elizabeth  Preisch,Michael  Mallo
1782,Catharina  Preisch,Michael  Mallo
1782,Anna Maria Preisch,Michael  Mallo
1782,Garret  Beyer,Wife Of Augustin Prisch Jr
1782,Maria  Beyer,Wife Of Augustin Prisch Jr
1782,Augustin Prisch Jr,Wife Of Augustin Prisch Jr
1783,Henry  Pence,Adam  Pence
1783,Susanna  Pence,Adam  Pence
1783,George Zimmermann Sr,Anna  Zimmermann
1783,George Zimmermann Sr,Anna  Zimmermann
1783,George Zimmermann Sr,Anna  Zimmermann
1783,John  Risch,Anna Maria Risch
1783,John  Birke,Catharina  Pence
1783,Sara  Birke,Catharina  Pence
1783,Jacob  Herrmann,Elizabeth  Herrmann
1783,George Adam Mann,Elizabeth  Mann
1783,George Adam Mann,Eva  Beyer
1783,Elizabeth  Mann,Eva  Beyer
1783,John  Beyer,Eva  Beyer
1783,George Adam Mann,John  Beyer
1783,Elizabeth  Mann,John  Beyer
1783,George  Pence,Margriet  Pence
1783,Henry  Pence,Margriet  Pence
1783,Susanna  Pence,Margriet  Pence
1783,Adam  Pence,Margriet  Pence
1783,John  Risch,Peter Nicolas Jr
1783,Anna Maria Risch,Peter Nicolas Jr
1783,John  Birke,Sara  Birke
1783,Henry  Pence,Susanna  Pence
1783,Jacob  Herrmann,Widow  Reiss
1783,Elizabeth  Herrmann,Widow  Reiss
1784,John  Mildeberger,Anna  Mildeberger
1784,Peter  Niclas,Anna Barbara Niclas
1784,Anna Elizabeth Niclas,Anna Barbara Niclas
1784,Peter  Niclas,Anna Elizabeth Niclas
1784,Augustin Prisch Jr,Anna Maria Risch
1784,Margriet  Preisch,Anna Maria Risch
1784,John  Risch,Anna Maria Risch
1784,Charles  Schmidt,Anna Maria Schmidt
1784,John  Brett,Augustin Prisch Jr
1784,Catharina  Brett,Augustin Prisch Jr
1784,John  Brett,Catharina  Brett
1784,George Mallo Jr,Catharina  Mallo
1784,Christian  Geiger,Elizabeth  Argebrecht
1784,Margriet  Ermentraut,Elizabeth  Argebrecht
1784,John Jacob Ergebrecht Jr,Elizabeth  Argebrecht
1784,Charles  Schmidt,Elizabeth  Herrmann
1784,Anna Maria Schmidt,Elizabeth  Herrmann
1784,Frederick  Mueller,Elizabeth  Herrmann
1784,George Mallo Jr,Elizabeth  Mallo
1784,Catharina  Mallo,Elizabeth  Mallo
1784,Peter  Preiss,Elizabeth  Mallo
1784,Charles  Schmidt,Frederick  Mueller
1784,Anna Maria Schmidt,Frederick  Mueller
1784,Henry  Venus,Jacob  Herrmann
1784,Margriet  Venus,Jacob  Herrmann
1784,Augustin Prisch Jr,John  Risch
1784,Margriet  Preisch,John  Risch
1784,Christian  Geiger,John Jacob Ergebrecht Jr
1784,Margriet  Ermentraut,John Jacob Ergebrecht Jr
1784,Henry  Cook,Magdalena  Cook
1784,Christian  Geiger,Margriet  Ermentraut
1784,Augustin Prisch Jr,Margriet  Preisch
1784,Henry  Venus,Margriet  Venus
1784,George  Risch,Maria  Risch
1784,Martin  Schneider,Maria  Schneider
1784,George Mallo Jr,Peter  Preiss
1784,Catharina  Mallo,Peter  Preiss
1784,John  Brett,Wife Of Augustin Prisch Jr
1784,Catharina  Brett,Wife Of Augustin Prisch Jr
1784,Augustin Prisch Jr,Wife Of Augustin Prisch Jr
1784,Henry  Venus,Wife Of Jacob Herrmann
1784,Margriet  Venus,Wife Of Jacob Herrmann
1784,Jacob  Herrmann,Wife Of Jacob Herrmann
1784,Henry  Cook,Wife Of William Trarbach
1784,Magdalena  Cook,Wife Of William Trarbach
1784,William  Trarbach,Wife Of William Trarbach
1784,Henry  Cook,William  Trarbach
1784,Magdalena  Cook,William  Trarbach
1785,Peter  Mueller,Anna Barbara Mueller
1785,Charles  Schmidt,Anna Catherine Argebrecht
1785,Anna Maria Herrmann,Anna Catherine Argebrecht
