,canonical,original
5496,Joost  Mohr,Jost Mayer
5497,George  Keemele,George Keemele
5500,Sebastian  Fritz,Sebastian Fritz
5502,Peter  Walter,Peter Walter
5504,John  Illwood,John Illwood
5506,George  Euphrel,George Euphrel
5510,John Sebastian Fritz,John Sebastian Fritz
5514,Martin  Bergman,Martin Bergman
5515,William  Kelman,William Kleman
5518,John  Eberhard,John Eberhardt
5519,John  Krittler,John Krittler
5523,George  Bechtel,George Baechtel
5524,John  Emmerich,John Emmerich
5525,Andrew  Laeb,Andrew Lap
5530,Wife Of Matthias Schrott,wife of Matthias Schroth
5531,John Christian Brunner,John Christian Brunner
5533,Wife Of Casper Klockner,wife of Casper Kloeckner
5535,Maria Elizabeth Diel,Maria Elizabeth Diehl
5536,Catherins  Wilckin,Catherins Wilkin
5537,Wife Of John Harts,wife of John Harts
5549,Wife Of John Walter,wife of John Walter
5576,Catharina  Conrad,Catherine Conrad
5587,Anna  Sar,Anna Saur
5607,Wife Of John Gamber,wife of John Gamper
5612,Christian Christian Kraemer,Christian Christian Kremer
5614,Wife Of Jacob Rau,wife of Jacob Rau
5621,Maria  Slatter,Maria Slatter
5632,Wife Of John William Bekker,wife of John William Baker
5664,Wife Of John Valentine Stosch,wife of John Valentine Stosch
5667,Wife Of Jacob Koenig,wife of Jacob Koenig
5703,Wife Of Michael Gamber,wife of Michael Gamper
5726,Gerardus  Kulenkamp,Gerhard Kulenkamp
5729,Anna Maria Schafer,Anna Maria Schaeffer
5731,Maria Magdalene Galli,Mary Magdalene Kehl
5745,Anna  Froelich,Anna Froelich
5754,Samuel  Chandler,Samuel Chandler
5759,Maria  Schlatter,Maria Schlatter
5874,Anna Margaret Gaebele,Anna Margaret Gaebele
5898,Christopher  Mohr,Christopher Meyer
5959,Anna Catherine Schumacher,Anna Catherine Schumacher
5979,John Just Darny,John Just Dorn
5984,Sigmund  Hagelgans,Sigmund Hagelgans
6010,Christina Christine Wilt,Christine Christine Welti
6024,Juliana  Passhant,Juliana Passhant
6034,Elizabeth Elizabeth Werns,Elizabeth Elizabeth Werns
6041,Jacob  Schallus,Jacob Schalles
6051,Maria Philippina Euler,Maria Philippina Euler
6108,Anna Barbara Reininger,Anna Barbara Renninger
6118,Margriet Margaret Bosset,Margaret Margaret Bast
6171,Jacob  Bender,Jacob Bender
6192,Anna Margaret Burckhard,Anna Margaret Burckhardt
6212,Widow Of Andrew Seiss,widow of Andrew Seiss
6226,John Daniel Haan,John Daniel Hen
6239,Sophia  Humenzetter,Sophia Umensetter
6240,Barbara  Maag,Barbara Maag
6255,Anna Catherine Gebeler,Anna Catherine Gebler
6266,Margriet  Wagener,Margaret Wagner
6318,Wife Veronica Weyn,wife Veronica Wieny
6368,Wife Of Abraham Duden,wife of Abraham Duden
6386,Wife Sophia Rotter,wife Sophia Ritter
6423,John George Ernd,John George Arndt
6438,Gertrud  Stiber,Gertrude Stiber
6455,John David Storz,John David Straus
6460,Peter  Lorge,Peter Lorge
6533,Daniel  Joung,Daniel Junike
6557,Veronica  Frank,Veronica Veronica
6632,John Henry Schmied,John Henry Schmidt
6655,Magdalena Magdalene Funk,Magdalene Magdalene Funck
6810,Elenor  Schavalier,Eleonore Schavalier
6890,Neeltie  Zuder,Nelly Souder
6921,Elizabeth Elizabeth Geiger,Elizabeth Elizabeth Geiger
7177,Anna Catherine Detz,Anna Catherine Dietz
7205,Elizabeth Margaret Bayer,Elizabeth Margaret Bayer
7346,Catharina Catherine Illwood,Catherine Catherine Illwood
7358,Susanna Susanna Diel,Susanna Susanna Diel
7372,Diederich  Bekker,Dietrich Becker
7373,Henry  Schwartz,Henry Schwartz
7375,Wife Of Peter Haan,wife of Peter Haan
7391,Andrew  Reichart,Andrew Reichard
7409,Abraham  Smith,Abraham Schmid
7449,John George Jansz,John George Jans
7454,Wife Of Matthew Hubler,wife of Matthew Hubler
7456,John George Bachert,John George Bachert
7474,Magdalena  Biegler,Magdalene Biegler
7506,John  Sponheim,John Sponheim
7509,Christian  Birkenbeil,Christian Birkenbeil
7545,George  Seits,George Stoess
7573,John Michael Weiss,John Michael Wase
7601,Maria Taylor Naegel,Maria Taylor Naegel
7716,Anna  Mohr,Anna Maria
7801,John Lorentz Mann,John Lorentz Mann
7821,Maria Salome Darny,Maria Salome Dorn
7852,John Jacob Miehler,John Jacob Mueller
7855,Wife Of Conrad Schweitzer,wife of Conrad Schweitzer
7950,Maria,Maria
8061,Dorothea  Loepel,Dorothy Leubly
8068,Margriet  Usbeck,Margaret Usbeck
8160,Bernard  Lawersweiler,Bernard Lawersweiler
8210,Wife Of Michael Simon,wife of Michael Seman
8228,Peter  Schumacher,Peter Schumacher
8652,Francis  Mond,Francis Mond
9019,Anna  Sophia,Anna Sophia
9047,Elizabeth,Eliz
9200,Grandparents,Grandparents
9296,John  Schumacher,John Schumacher
9351,Wife Of Gottfried Loehr,wife of Gottfried Loer
10070,Christina  Schumacher,Christine Schumacher
